PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,player_id
201,Chris,Dudley,Chris Dudley,"Dudley, Chris",C. Dudley,chris-dudley,1965-02-22T00:00:00,Yale,USA,Yale/USA,6-11,260,17,14,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,chris_dudley,1987,2002,N,Y,Y,1987,4,75,N,201
1495,Tim,Duncan,Tim Duncan,"Duncan, Tim",T. Duncan,tim-duncan,1976-04-25T00:00:00,Wake Forest,US Virgin Islands,Wake Forest/US Virgin Islands,6-11,250,20,21,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,tim_duncan,1997,2015,N,Y,Y,1997,1,1,Y,1495
721,Tyus,Edney,Tyus Edney,"Edney, Tyus",T. Edney,tyus-edney,1973-02-14T00:00:00,UCLA,USA,UCLA/USA,5-10,166,4,2,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,tyus_edney,1995,2000,N,Y,Y,1995,2,47,N,721
236,Kevin,Edwards,Kevin Edwards,"Edwards, Kevin",K. Edwards,kevin-edwards,1965-10-30T00:00:00,DePaul,USA,DePaul/USA,6-3,210,11,21,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,kevin_edwards,1988,2000,N,Y,Y,1988,1,20,N,236
458,Howard,Eisley,Howard Eisley,"Eisley, Howard",H. Eisley,howard-eisley,1972-12-04T00:00:00,Boston College,USA,Boston College/USA,6-2,185,12,10,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,howard_eisley,1994,2005,N,Y,Y,1994,2,30,N,458
53,Mario,Elie,Mario Elie,"Elie, Mario",M. Elie,mario-elie,1963-11-26T00:00:00,American International,USA,American International/USA,6-5,225,11,17,Guard-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,mario_elie,1990,2000,N,Y,Y,1985,7,160,N,53
251,Sean,Elliott,Sean Elliott,"Elliott, Sean",S. Elliott,sean-elliott,1968-02-02T00:00:00,Arizona,USA,Arizona/USA,6-8,220,12,32,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,sean_elliott,1989,2000,N,Y,Y,1989,1,3,N,251
111,LaPhonso,Ellis,LaPhonso Ellis,"Ellis, LaPhonso",L. Ellis,laphonso-ellis,1970-05-05T00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,240,12,3,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,laphonso_ellis,1992,2002,N,Y,Y,1992,1,5,N,111
1915,Evan,Eschmeyer,Evan Eschmeyer,"Eschmeyer, Evan",E. Eschmeyer,evan-eschmeyer,1975-05-30T00:00:00,Northwestern,USA,Northwestern/USA,6-11,250,5,00,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,evan_eschmeyer,1999,2003,N,Y,Y,1999,2,34,N,1915
121,Patrick,Ewing,Patrick Ewing,"Ewing, Patrick",P. Ewing,patrick-ewing,1962-08-05T00:00:00,Georgetown,Jamaica,Georgetown/Jamaica,7-0,255,17,33,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,patrick_ewing,1985,2001,N,Y,Y,1985,1,1,Y,121
198,Danny,Ferry,Danny Ferry,"Ferry, Danny",D. Ferry,danny-ferry,1966-10-17T00:00:00,Duke,USA,Duke/USA,6-10,235,14,35,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,danny_ferry,1990,2002,N,Y,Y,1989,1,2,N,198
714,Michael,Finley,Michael Finley,"Finley, Michael",M. Finley,michael-finley,1973-03-06T00:00:00,Wisconsin,USA,Wisconsin/USA,6-7,225,16,40,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,michael_finley,1995,2009,N,Y,Y,1995,1,21,N,714
965,Derek,Fisher,Derek Fisher,"Fisher, Derek",D. Fisher,derek-fisher,1974-08-09T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-1,210,18,6,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,derek_fisher,1996,2013,N,Y,Y,1996,1,24,N,965
2033,Marcus,Fizer,Marcus Fizer,"Fizer, Marcus",M. Fizer,marcus-fizer,1978-08-10T00:00:00,Iowa State,USA,Iowa State/USA,,,6,,,Inactive,N,0,,,,,marcus_fizer,2000,2007,Y,Y,Y,2000,1,4,N,2033
323,Greg,Foster,Greg Foster,"Foster, Greg",G. Foster,greg-foster,1968-10-03T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-11,250,13,43,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,greg_foster,1990,2002,N,Y,Y,1990,2,35,N,323
1902,Jeff,Foster,Jeff Foster,"Foster, Jeff",J. Foster,jeff-foster,1977-01-16T00:00:00,Southwest Texas State,USA,Southwest Texas State/USA,6-11,250,13,10,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,jeff_foster,1999,2011,N,Y,Y,1999,1,21,N,1902
296,Rick,Fox,Rick Fox,"Fox, Rick",R. Fox,rick-fox,1969-07-24T00:00:00,North Carolina,Canada,North Carolina/Canada,6-7,235,14,17,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,rick_fox,1991,2003,N,Y,Y,1991,1,24,N,296
1502,Adonal,Foyle,Adonal Foyle,"Foyle, Adonal",A. Foyle,adonal-foyle,1975-03-09T00:00:00,Colgate,St. Vincent & Grenadines,Colgate/St. Vincent & Grenadines,6-10,270,13,31,Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,adonal_foyle,1997,2009,N,Y,Y,1997,1,8,N,1502
1883,Steve,Francis,Steve Francis,"Francis, Steve",S. Francis,steve-francis,1977-02-21T00:00:00,Maryland,USA,Maryland/USA,6-3,210,10,3,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,steve_francis,1999,2007,N,Y,Y,1999,1,2,N,1883
1444,Lawrence,Funderburke,Lawrence Funderburke,"Funderburke, Lawrence",L. Funderburke,lawrence-funderburke,1970-12-15T00:00:00,Ohio State,USA,Ohio State/USA,6-9,230,8,51,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,lawrence_funderburke,1997,2004,N,Y,Y,1994,2,51,N,1444
1612,Chris,Garner,Chris Garner,"Garner, Chris",C. Garner,chris-garner,1975-02-23T00:00:00,Memphis,USA,Memphis/USA,5-10,156,3,2,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,chris_garner,1997,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1612
708,Kevin,Garnett,Kevin Garnett,"Garnett, Kevin",K. Garnett,kevin-garnett,1976-05-19T00:00:00,Farragut Academy HS (IL),USA,Farragut Academy HS (IL)/USA,6-11,240,22,21,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kevin_garnett,1995,2015,N,Y,Y,1995,1,5,Y,708
1051,Dean,Garrett,Dean Garrett,"Garrett, Dean",D. Garrett,dean-garrett,1966-11-27T00:00:00,Indiana,USA,Indiana/USA,6-11,250,6,22,Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,dean_garrett,1996,2001,N,Y,Y,1988,2,38,N,1051
1727,Pat,Garrity,Pat Garrity,"Garrity, Pat",P. Garrity,pat-garrity,1976-08-23T00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,238,11,8,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,pat_garrity,1998,2007,N,Y,Y,1998,1,19,N,1727
423,Chris,Gatling,Chris Gatling,"Gatling, Chris",C. Gatling,chris-gatling,1967-09-03T00:00:00,Old Dominion,USA,Old Dominion/USA,,,11,,Forward,Inactive,N,0,,,,,chris_gatling,1991,2001,N,Y,Y,1991,1,16,N,423
761,Matt,Geiger,Matt Geiger,"Geiger, Matt",M. Geiger,matt-geiger,1969-09-10T00:00:00,Georgia Tech,USA,Georgia Tech/USA,,,10,,Center,Inactive,N,0,,,,,matt_geiger,1992,2001,N,Y,Y,1992,2,42,N,761
1904,Devean,George,Devean George,"George, Devean",D. George,devean-george,1977-08-29T00:00:00,Augsburg,USA,Augsburg/USA,6-8,235,12,19,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,devean_george,1999,2009,N,Y,Y,1999,1,23,N,1904
2109,Eddie,Gill,Eddie Gill,"Gill, Eddie",E. Gill,eddie-gill,1978-08-16T00:00:00,Weber State,USA,Weber State/USA,6-0,190,8,,Guard,Inactive,N,0,,,,,eddie_gill,2000,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2109
1901,Dion,Glover,Dion Glover,"Glover, Dion",D. Glover,dion-glover,1978-10-22T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,225,6,,Forward-Guard,Inactive,N,0,,,,,dion_glover,1999,2004,N,Y,Y,1999,1,20,N,1901
924,Anthony,Goldwire,Anthony Goldwire,"Goldwire, Anthony",A. Goldwire,anthony-goldwire,1971-09-06T00:00:00,Houston,USA,Houston/USA,6-2,182,8,,Guard,Inactive,N,0,,,,,anthony_goldwire,1995,2005,N,Y,Y,1994,2,52,N,924
1864,Steve,Goodrich,Steve Goodrich,"Goodrich, Steve",S. Goodrich,steve-goodrich,1976-03-18T00:00:00,Princeton,USA,Princeton/USA,6-10,220,3,30,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,steve_goodrich,2000,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1864
258,Brian,Grant,Brian Grant,"Grant, Brian",B. Grant,brian-grant,1972-03-05T00:00:00,Xavier,USA,Xavier/USA,6-9,254,13,55,Forward-Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,brian_grant,1994,2005,N,Y,Y,1994,1,8,N,258
270,Horace,Grant,Horace Grant,"Grant, Horace",H. Grant,horace-grant,1965-07-04T00:00:00,Clemson,USA,Clemson/USA,6-10,245,18,54,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,horace_grant,1987,2003,N,Y,Y,1987,1,10,N,270
920,A.C.,Green,A.C. Green,"Green, A.C.",A. Green,ac-green,1963-10-04T00:00:00,Oregon State,USA,Oregon State/USA,6-9,225,16,45,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,a.c._green,1985,2000,N,Y,Y,1985,1,23,N,920
1559,Adrian,Griffin,Adrian Griffin,"Griffin, Adrian",A. Griffin,adrian-griffin,1974-07-04T00:00:00,Seton Hall,USA,Seton Hall/USA,6-5,230,10,44,Guard-Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,adrian_griffin,1999,2007,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1559
339,Tom,Gugliotta,Tom Gugliotta,"Gugliotta, Tom",T. Gugliotta,tom-gugliotta,1969-12-19T00:00:00,North Carolina State,USA,North Carolina State/USA,6-10,250,14,7,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,tom_gugliotta,1992,2004,N,Y,Y,1992,1,6,N,339
2062,A.J.,Guyton,A.J. Guyton,"Guyton, A.J.",A. Guyton,aj-guyton,1978-02-12T00:00:00,Indiana,USA,Indiana/USA,6-2,185,4,11,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,a.j._guyton,2000,2002,N,Y,Y,2000,2,32,N,2062
1032,Darvin,Ham,Darvin Ham,"Ham, Darvin",D. Ham,darvin-ham,1973-07-23T00:00:00,Texas Tech,USA,Texas Tech/USA,6-7,240,9,8,Forward-Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,darvin_ham,1996,2004,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1032
1888,Richard,Hamilton,Richard Hamilton,"Hamilton, Richard",R. Hamilton,richard-hamilton,1978-02-14T00:00:00,Connecticut,USA,Connecticut/USA,6-7,193,15,32,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,richard_hamilton,1999,2012,N,Y,Y,1999,1,7,N,1888
1985,Zendon,Hamilton,Zendon Hamilton,"Hamilton, Zendon",Z. Hamilton,zendon-hamilton,1975-04-29T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-11,254,6,,Forward-Center,Inactive,N,0,,,,,zendon_hamilton,2000,2005,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1985
896,Tim,Hardaway,Tim Hardaway,"Hardaway, Tim",T. Hardaway,tim-hardaway,1966-09-01T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-0,195,14,10,Guard,Inactive,N,0,,,,,tim_hardaway,1989,2002,N,Y,Y,1989,1,14,N,896
166,Ron,Harper,Ron Harper,"Harper, Ron",R. Harper,ron-harper,1964-01-20T00:00:00,Miami (Ohio),USA,Miami (Ohio)/USA,6-6,215,15,4,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,ron_harper,1986,2000,N,Y,Y,1986,1,8,N,166
1723,Matt,Harpring,Matt Harpring,"Harpring, Matt",M. Harpring,matt-harpring,1976-05-31T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-7,230,12,15,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,matt_harpring,1998,2008,N,Y,Y,1998,1,15,N,1723
1733,Al,Harrington,Al Harrington,"Harrington, Al",A. Harrington,al-harrington,1980-02-17T00:00:00,St. Patrick HS (NJ),USA,St. Patrick HS (NJ)/USA,6-9,245,16,7,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,al_harrington,1998,2013,N,Y,Y,1998,1,25,N,1733
970,Othella,Harrington,Othella Harrington,"Harrington, Othella",O. Harrington,othella-harrington,1974-01-31T00:00:00,Georgetown,USA,Georgetown/USA,6-9,235,13,24,Forward-Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,othella_harrington,1996,2007,Y,Y,Y,1996,2,30,N,970
446,Lucious,Harris,Lucious Harris,"Harris, Lucious",L. Harris,lucious-harris,1970-12-18T00:00:00,Long Beach State,USA,Long Beach State/USA,6-5,205,12,,Guard,Inactive,N,0,,,,,lucious_harris,1993,2004,N,Y,Y,1993,2,28,N,446
176,Antonio,Harvey,Antonio Harvey,"Harvey, Antonio",A. Harvey,antonio-harvey,1970-07-06T00:00:00,Pfeiffer,USA,Pfeiffer/USA,6-11,250,8,4,Forward-Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,antonio_harvey,1993,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N,176
2051,Donnell,Harvey,Donnell Harvey,"Harvey, Donnell",D. Harvey,donnell-harvey,1980-08-26T00:00:00,Florida,USA,Florida/USA,6-8,220,6,,Forward,Inactive,N,0,,,,,donnell_harvey,2000,2004,N,Y,Y,2000,1,22,N,2051
765,Hersey,Hawkins,Hersey Hawkins,"Hawkins, Hersey",H. Hawkins,hersey-hawkins,1966-09-29T00:00:00,Bradley,USA,Bradley/USA,6-3,200,13,33,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,hersey_hawkins,1988,2000,N,Y,Y,1988,1,6,N,765
673,Alan,Henderson,Alan Henderson,"Henderson, Alan",A. Henderson,alan-henderson,1972-12-02T00:00:00,Indiana,USA,Indiana/USA,6-9,240,13,44,Forward-Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,alan_henderson,1995,2006,N,Y,Y,1995,1,16,N,673
1914,Chris,Herren,Chris Herren,"Herren, Chris",C. Herren,chris-herren,1975-09-27T00:00:00,Fresno State,USA,Fresno State/USA,6-2,190,2,12,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,chris_herren,1999,2000,N,Y,Y,1999,2,33,N,1914
238,Tyrone,Hill,Tyrone Hill,"Hill, Tyrone",T. Hill,tyrone-hill,1968-03-19T00:00:00,Xavier,USA,Xavier/USA,6-9,250,14,,Forward,Inactive,N,0,,,,,tyrone_hill,1990,2003,N,Y,Y,1990,1,11,N,238
697,Fred,Hoiberg,Fred Hoiberg,"Hoiberg, Fred",F. Hoiberg,fred-hoiberg,1972-10-15T00:00:00,Iowa State,USA,Iowa State/USA,6-5,210,11,32,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,fred_hoiberg,1995,2004,N,Y,Y,1995,2,52,N,697
109,Robert,Horry,Robert Horry,"Horry, Robert",R. Horry,robert-horry,1970-08-25T00:00:00,Alabama,USA,Alabama/USA,6-10,240,17,25,Forward-Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,robert_horry,1992,2007,N,Y,Y,1992,1,11,N,109
2067,Eddie,House,Eddie House,"House, Eddie",E. House,eddie-house,1978-05-14T00:00:00,Arizona State,USA,Arizona State/USA,6-1,190,12,55,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,eddie_house,2000,2010,N,Y,Y,2000,2,37,N,2067
275,Allan,Houston,Allan Houston,"Houston, Allan",A. Houston,allan-houston,1971-04-20T00:00:00,Tennessee,USA,Tennessee/USA,6-6,205,13,,Guard,Inactive,N,0,,,,,allan_houston,1993,2004,N,Y,Y,1993,1,11,N,275
436,Juwan,Howard,Juwan Howard,"Howard, Juwan",J. Howard,juwan-howard,1973-02-07T00:00:00,Michigan,USA,Michigan/USA,6-9,250,20,5,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,juwan_howard,1994,2012,N,Y,Y,1994,1,5,N,436
1607,Troy,Hudson,Troy Hudson,"Hudson, Troy",T. Hudson,troy-hudson,1976-03-13T00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-1,178,11,,Guard,Inactive,N,0,,,,,troy_hudson,1997,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1607
1716,Larry,Hughes,Larry Hughes,"Hughes, Larry",L. Hughes,larry-hughes,1979-01-23T00:00:00,St. Louis,USA,St. Louis/USA,6-5,185,13,,Guard,Inactive,N,0,,,,,larry_hughes,1998,2011,N,Y,Y,1998,1,8,N,1716
283,Lindsey,Hunter,Lindsey Hunter,"Hunter, Lindsey",L. Hunter,lindsey-hunter,1970-12-03T00:00:00,Jackson State,USA,Jackson State/USA,6-2,195,17,,Guard,Inactive,N,0,,,,,lindsey_hunter,1993,2009,N,Y,Y,1993,1,10,N,283
947,Allen,Iverson,Allen Iverson,"Iverson, Allen",A. Iverson,allen-iverson,1975-06-07T00:00:00,Georgetown,USA,Georgetown/USA,6-0,165,15,3,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,allen_iverson,1996,2009,N,Y,Y,1996,1,1,Y,947
1517,Bobby,Jackson,Bobby Jackson,"Jackson, Bobby",B. Jackson,bobby-jackson,1973-03-13T00:00:00,Minnesota,USA,Minnesota/USA,6-1,185,13,24,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,bobby_jackson,1997,2008,N,Y,Y,1997,1,23,N,1517
754,Jim,Jackson,Jim Jackson,"Jackson, Jim",J. Jackson,jim-jackson,1970-10-14T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220,14,24,Forward-Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,jim_jackson,1992,2005,N,Y,Y,1992,1,4,N,754
1531,Marc,Jackson,Marc Jackson,"Jackson, Marc",M. Jackson,marc-jackson,1975-01-16T00:00:00,Temple,USA,Temple/USA,6-10,253,8,44,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,marc_jackson,2000,2006,N,Y,Y,1997,2,37,N,1531
349,Mark,Jackson,Mark Jackson,"Jackson, Mark",M. Jackson,mark-jackson,1965-04-01T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-3,195,18,31,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,mark_jackson,1987,2003,N,Y,Y,1987,1,18,N,349
1536,Stephen,Jackson,Stephen Jackson,"Jackson, Stephen",S. Jackson,stephen-jackson,1978-04-05T00:00:00,Butler C.C. (KS),USA,Butler C.C. (KS)/USA,6-8,220,14,,Guard-Forward,Inactive,N,0,,,,,stephen_jackson,2000,2013,N,Y,Y,1997,2,42,N,1536
1712,Antawn,Jamison,Antawn Jamison,"Jamison, Antawn",A. Jamison,antawn-jamison,1976-06-12T00:00:00,North Carolina,USA,North Carolina/USA,6-9,235,16,,Forward,Inactive,N,0,,,,,antawn_jamison,1998,2013,N,Y,Y,1998,1,4,N,1712
1533,Anthony,Johnson,Anthony Johnson,"Johnson, Anthony",A. Johnson,anthony-johnson,1974-10-02T00:00:00,College of Charleston,USA,College of Charleston/USA,6-3,195,14,8,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,anthony_johnson,1997,2009,N,Y,Y,1997,2,39,N,1533
422,Avery,Johnson,Avery Johnson,"Johnson, Avery",A. Johnson,avery-johnson,1965-03-25T00:00:00,Southern,USA,Southern/USA,5-11,185,17,6,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,avery_johnson,1988,2003,N,Y,Y,Undrafted,Undrafted,Undrafted,N,422
2035,DerMarr,Johnson,DerMarr Johnson,"Johnson, DerMarr",D. Johnson,dermarr-johnson,1980-05-05T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,210,8,1,Forward-Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,dermarr_johnson,2000,2007,Y,Y,Y,2000,1,6,N,2035
911,Ervin,Johnson,Ervin Johnson,"Johnson, Ervin",E. Johnson,ervin-johnson,1967-12-21T00:00:00,New Orleans,USA,New Orleans/USA,6-11,245,13,40,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,ervin_johnson,1993,2005,N,Y,Y,1993,1,23,N,911
913,Larry,Johnson,Larry Johnson,"Johnson, Larry",L. Johnson,larry-johnson,1969-03-14T00:00:00,UNLV,USA,UNLV/USA,6-7,235,10,2,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,larry_johnson,1991,2000,N,Y,Y,1991,1,1,N,913
1800,Damon,Jones,Damon Jones,"Jones, Damon",D. Jones,damon-jones,1976-08-25T00:00:00,Houston,USA,Houston/USA,6-3,195,12,19,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,damon_jones,1998,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1800
224,Eddie,Jones,Eddie Jones,"Jones, Eddie",E. Jones,eddie-jones,1971-10-20T00:00:00,Temple,USA,Temple/USA,6-6,200,15,6,Guard-Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,eddie_jones,1994,2007,N,Y,Y,1994,1,10,N,224
1908,Jumaine,Jones,Jumaine Jones,"Jones, Jumaine",J. Jones,jumaine-jones,1979-02-10T00:00:00,Georgia,USA,Georgia/USA,6-8,230,9,20,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,jumaine_jones,1999,2006,N,Y,Y,1999,1,27,N,1908
461,Popeye,Jones,Popeye Jones,"Jones, Popeye",P. Jones,popeye-jones,1970-06-17T00:00:00,Murray State,USA,Murray State/USA,6-8,265,12,54,Forward,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,popeye_jones,1993,2003,N,Y,Y,1992,2,41,N,461
228,Adam,Keefe,Adam Keefe,"Keefe, Adam",A. Keefe,adam-keefe,1970-02-22T00:00:00,Stanford,USA,Stanford/USA,6-9,230,9,32,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,adam_keefe,1992,2000,N,Y,Y,1992,1,10,N,228
70,Steve,Kerr,Steve Kerr,"Kerr, Steve",S. Kerr,steve-kerr,1965-09-27T00:00:00,Arizona,USA,Arizona/USA,6-1,180,16,25,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,steve_kerr,1988,2002,N,Y,Y,1988,2,50,N,70
467,Jason,Kidd,Jason Kidd,"Kidd, Jason",J. Kidd,jason-kidd,1973-03-23T00:00:00,California,USA,California/USA,6-4,210,19,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,jason_kidd,1994,2012,N,Y,Y,1994,1,2,Y,467
1510,Brevin,Knight,Brevin Knight,"Knight, Brevin",B. Knight,brevin-knight,1975-11-08T00:00:00,Stanford,USA,Stanford/USA,5-10,166,13,2,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,brevin_knight,1997,2008,N,Y,Y,1997,1,16,N,1510
969,Travis,Knight,Travis Knight,"Knight, Travis",T. Knight,travis-knight,1974-09-13T00:00:00,Connecticut,USA,Connecticut/USA,7-0,235,8,44,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,travis_knight,1996,2002,N,Y,Y,1996,1,29,N,969
389,Toni,Kukoc,Toni Kukoc,"Kukoc, Toni",T. Kukoc,toni-kukoc,1968-09-18T00:00:00,Benetton Treviso,Croatia,Benetton Treviso/Croatia,6-11,235,13,7,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,toni_kukoc,1993,2005,N,Y,Y,1990,2,29,N,389
1711,Raef,LaFrentz,Raef LaFrentz,"LaFrentz, Raef",R. LaFrentz,raef-lafrentz,1976-05-29T00:00:00,Kansas,USA,Kansas/USA,6-11,240,11,9,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,raef_lafrentz,1998,2008,N,Y,Y,1998,1,3,N,1711
363,Christian,Laettner,Christian Laettner,"Laettner, Christian",C. Laettner,christian-laettner,1969-08-17T00:00:00,Duke,USA,Duke/USA,6-11,245,14,44,Forward-Center,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,christian_laettner,1992,2004,N,Y,Y,1992,1,3,N,363
1892,Trajan,Langdon,Trajan Langdon,"Langdon, Trajan",T. Langdon,trajan-langdon,1976-05-13T00:00:00,Duke,USA,Duke/USA,,,4,,,Inactive,N,0,,,,,trajan_langdon,1999,2008,N,Y,Y,1999,1,11,N,1892
2061,Dan,Langhi,Dan Langhi,"Langhi, Dan",D. Langhi,dan-langhi,1977-11-28T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-11,220,4,,Forward,Inactive,N,0,,,,,dan_langhi,2000,2003,N,Y,Y,2000,2,31,N,2061
702,Voshon,Lenard,Voshon Lenard,"Lenard, Voshon",V. Lenard,voshon-lenard,1973-05-14T00:00:00,Minnesota,USA,Minnesota/USA,6-4,215,11,0,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,voshon_lenard,1995,2005,N,Y,Y,1994,2,46,N,702
1740,Rashard,Lewis,Rashard Lewis,"Lewis, Rashard",R. Lewis,rashard-lewis,1979-08-08T00:00:00,Elsik HS (TX),USA,Elsik HS (TX)/USA,6-10,235,16,9,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,rashard_lewis,1998,2013,N,Y,Y,1998,2,32,N,1740
3,Grant,Long,Grant Long,"Long, Grant",G. Long,grant-long,1966-03-12T00:00:00,Eastern Michigan,USA,Eastern Michigan/USA,6-9,240,16,,Forward,Inactive,N,0,,,,,grant_long,1988,2002,N,Y,Y,1988,2,33,N,3
1732,Felipe,Lopez,Felipe Lopez,"Lopez, Felipe",F. Lopez,felipe-lopez,1974-12-19T00:00:00,St. John's (NY),Dominican Republic,St. John's (NY)/Dominican Republic,6-5,195,5,13,Guard-Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,felipe_lopez,1998,2002,N,Y,Y,1998,1,24,N,1732
